Date,BTC_price,volume,sentiment,F1,F2,F3,F4
2018-09-13,7089861.58,4.6984E+12,0.011655713,0.464120967,-1.292053976,-0.882490993,-0.798955825
2018-09-14,7269690.01,4.54812E+12,0.010214284,0.408348005,-1.387346257,-0.827964922,-0.840215518
2018-09-15,7262984.24,3.58865E+12,0.003432311,0.437815247,-1.322016324,-0.852358374,-0.926149678
2018-09-16,7293422.41,3.65273E+12,-0.003193635,0.467282491,-1.256686392,-0.876751826,-1.012083838
2018-09-17,7268183.72,4.36353E+12,0.005545271,0.496749733,-1.191356459,-0.901145279,-0.780445061
2018-09-18,7008042.27,4.66401E+12,0.001631032,0.442245805,-1.251674845,-0.876291136,-0.667048017
2018-09-19,7109510.27,4.94435E+12,0.005651873,0.43905419,-1.345426445,-0.927872088,-0.607287029
2018-09-20,7139636.02,4.85148E+12,0.004166242,0.351389139,-1.380509942,-0.899751942,-0.550357933
2018-09-21,7267971.73,7.28813E+12,0.016084351,0.338648647,-1.379002939,-0.917597104,-0.664984522
2018-09-22,7514757.43,5.03174E+12,0.00043291,0.338929059,-1.362516283,-0.907907127,-0.698489188
2018-09-23,7492743.32,4.68344E+12,0.011303217,0.339209473,-1.346029626,-0.898217152,-0.731993855
2018-09-24,7480971.96,4.66091E+12,-0.00105282,0.339489886,-1.32954297,-0.888527175,-0.765498522
2018-09-25,7368134.28,5.27332E+12,-0.009054643,0.336633778,-1.309622554,-0.797992224,-0.799003189
2018-09-26,7199820.58,4.951E+12,-0.00034735,0.352964561,-1.271306989,-0.81580034,-0.832507856
2018-09-27,7247240.75,5.14013E+12,0.003335934,0.31909854,-1.302892984,-0.788064587,-0.579046263
2018-09-28,7451939.66,5.59494E+12,0.019529967,0.339235626,-1.333706638,-0.773303393,-0.664697647
2018-09-29,7412162.51,4.86887E+12,-0.004159573,0.33679022,-1.326313188,-0.76366706,-0.750309956
2018-09-30,7369328.15,4.46562E+12,0.006457838,0.334344814,-1.318919738,-0.754030729,-0.835922265
2018-10-01,7386220.89,4.46416E+12,0.002320908,0.331899407,-1.311526288,-0.744394397,-0.615068943
2018-10-02,7356530.28,4.43993E+12,0.008615982,0.396385902,-1.289758079,-0.809774337,-0.530406583
2018-10-03,7312591.31,4.33734E+12,-0.000329175,0.415516851,-1.273895727,-0.816890672,-0.686809026
2018-10-04,7250164.06,4.28278E+12,0.006054343,0.530286137,-1.033612584,-0.946108378,-0.453793237
2018-10-05,7335230.26,4.09654E+12,0.013919355,0.596916587,-0.978266169,-1.018179403,-0.252605598
2018-10-06,7389121.88,3.63712E+12,-0.000190929,0.610883504,-0.929650465,-1.068454315,-0.333068294
2018-10-07,7353673.92,3.68943E+12,0.002498878,0.624850422,-0.881034762,-1.118729226,-0.41353099
2018-10-08,7364284.87,4.44016E+12,0.022548888,0.638817339,-0.832419058,-1.169004138,-0.145240544
2018-10-09,7423297.88,3.99536E+12,-0.00228905,0.666784069,-0.78270878,-1.148760366,-0.094790433
2018-10-10,7409027.2,4.22614E+12,0.011416673,0.941903415,-0.236329539,-1.454734493,0.229980471
2018-10-11,7349277.79,5.78151E+12,-0.008385585,1.236556513,0.323186026,-1.561880086,0.409135208
2018-10-12,6961559.35,4.22151E+12,-0.005588467,1.065086878,-0.145835697,-1.371083011,0.26175938
2018-10-13,7004884.65,3.41875E+12,-0.004541235,1.090538374,-0.111051126,-1.398668196,0.186768147
2018-10-14,7016499.8,3.4425E+12,-0.001192446,1.115989866,-0.076266557,-1.426253381,0.111776913
2018-10-15,7021130.24,8.22407E+12,0.009427751,1.141441362,-0.041481987,-1.453838566,0.033873973
2018-10-16,7365646.11,4.54653E+12,0.007384209,0.977881159,-0.342407178,-1.264259717,-0.199096062
2018-10-17,7353495.39,4.56173E+12,-0.008213621,0.941034693,-0.528288634,-1.301625816,-0.109321683
2018-10-18,7299726.5,4.37837E+12,0.020810921,1.089527362,-0.304999809,-1.398826934,-0.21272843
2018-10-19,7228027.21,3.99319E+12,-0.004179461,1.088548676,-0.355409646,-1.43385638,-0.119341249
2018-10-20,7208891.78,3.77033E+12,0.000292523,1.08988148,-0.353501726,-1.41386015,-0.098993787
2018-10-21,7241438.75,3.63028E+12,0.008888302,1.091214283,-0.351593807,-1.393863921,-0.078646326
2018-10-22,7236931.04,4.09806E+12,0.002904964,1.092547087,-0.349685887,-1.373867691,-0.058298865
2018-10-23,7221656.17,4.14636E+12,-0.007393224,1.223663287,-0.029765607,-1.414761696,0.210500013
2018-10-24,7228942.14,3.82114E+12,0.013761295,1.479231986,0.293343362,-1.651015356,0.453042979
2018-10-25,7235368.97,3.60455E+12,0.002755242,1.392537101,0.369770127,-1.568369497,0.656014982
2018-10-26,7217282.36,3.68879E+12,-0.004346023,1.579055124,0.515237061,-1.717568913,0.903752897
2018-10-27,7231117.89,3.78608E+12,0.00805325,1.618666618,0.545996485,-1.767770365,1.049001107
2018-10-28,7233148.59,3.84403E+12,0.001555104,1.658278113,0.576755911,-1.817971818,1.194249317
2018-10-29,7243960.39,4.68613E+12,-0.013854098,1.697889607,0.607515336,-1.86817327,1.339497526
2018-10-30,7070670.36,4.21883E+12,0.004625948,1.563118562,0.411705922,-1.819078857,1.122551657
2018-10-31,7070614.57,4.67645E+12,-0.002070456,1.444620211,0.133397772,-1.639494109,1.006593874
2018-11-01,7049582.34,4.22809E+12,0.012395247,1.367018299,-0.073719305,-1.532060334,0.845156162
2018-11-02,7117398.75,4.72514E+12,0.016650794,1.295083105,-0.198171532,-1.561601857,0.649545861
2018-11-03,7126681.95,4.0822E+12,-0.010072938,1.300687761,-0.140619412,-1.572055868,0.481289666
2018-11-04,7102391.66,4.89825E+12,0.013027842,1.306292416,-0.083067293,-1.58250988,0.313033473
2018-11-05,7100327.49,4.65811E+12,0.015086336,1.311897073,-0.025515173,-1.592963891,0.144777278
2018-11-06,7178163.51,5.24416E+12,-0.003643573,1.247123694,-0.015411971,-1.54943371,0.136418809
2018-11-07,7217349.31,5.5133E+12,0.024640418,1.109855562,-0.331751981,-1.382336342,0.318360292
2018-11-08,7277344.18,5.20535E+12,0.012711342,1.10958716,-0.53353118,-1.466651452,0.219261955
2018-11-09,7188450.9,4.85005E+12,-0.004951696,1.201718685,-0.556212152,-1.528808418,0.243599283
2018-11-10,7125443.44,4.13428E+12,0.011689957,1.256234131,-0.454582463,-1.59124328,0.272406891
2018-11-11,7156127.08,4.39508E+12,-2.34E-05,1.310749579,-0.352952774,-1.653678141,0.3012145
2018-11-12,7154040.59,4.79309E+12,0.016662999,1.365265025,-0.251323086,-1.716113003,0.330022108
2018-11-13,7111005.4,5.0252E+12,0.006769379,1.387887289,-0.116714569,-1.66477549,0.329768475
2018-11-14,7086514.28,8.25551E+12,-0.001079669,1.447189614,0.001354016,-1.668231806,0.173001888
2018-11-15,6400216.16,7.84624E+12,-0.030446134,1.327489494,-0.145499477,-1.563848932,0.321986207
2018-11-16,6298870.89,5.8905E+12,-0.001560057,1.313447414,-0.295531378,-1.75295074,0.240711331
2018-11-17,6224404.5,4.80132E+12,-0.018953159,1.356288631,-0.25980531,-1.840969705,0.241605745
2018-11-18,6203383.42,4.64124E+12,0.003941992,1.399129847,-0.224079243,-1.92898867,0.24250016
2018-11-19,6271489.93,7.85452E+12,-0.003963462,1.441971063,-0.188353175,-2.017007635,0.243394575
2018-11-20,5427020.45,9.40402E+12,-0.025599378,1.590410968,0.058263948,-2.046096243,0.443684297
2018-11-21,4982509.39,6.82864E+12,-0.008107169,1.568039987,-0.034341417,-2.046719348,0.574832814
2018-11-22,5145445.09,5.09836E+12,0.005958402,1.598906354,-0.050921879,-2.060127211,0.602427016
2018-11-23,4865532.21,5.43546E+12,-0.001974787,1.639964836,-0.018403142,-2.073535074,0.736581582
2018-11-24,4851016.06,5.22124E+12,-0.004002056,1.588062747,-0.101614089,-2.022306474,0.724985085
2018-11-25,4330052.54,7.61583E+12,-0.017742977,1.536160656,-0.184825037,-1.971077872,0.713388588
2018-11-26,4479889.11,7.22672E+12,-0.000775735,1.484258567,-0.268035985,-1.919849272,0.701792091
2018-11-27,4201928.83,6.69318E+12,-0.001473805,1.441207658,-0.290216335,-1.887767375,0.706015535
2018-11-28,4264992.07,8.12311E+12,0.025218338,1.260096097,-0.322322931,-1.729635017,0.566829073
2018-11-29,4763221.13,7.25623E+12,0.022041605,1.265516317,-0.261486228,-1.791591835,0.665685282
2018-11-30,4785630.87,6.74819E+12,-0.006247463,1.240872742,-0.264503661,-1.729813978,0.708397711
2018-12-01,4490370.91,5.99761E+12,-0.001430297,1.192596777,-0.360472762,-1.675658377,0.708746393
2018-12-02,4687046.25,5.87195E+12,0.015378747,1.144320813,-0.456441864,-1.621502776,0.709095076
2018-12-03,4627453.71,5.67878E+12,-0.000620352,1.096044847,-0.552410966,-1.567347175,0.709443758
2018-12-04,4336205.86,5.61016E+12,-0.008902797,1.362467477,-0.224816379,-1.821593597,0.717638739
2018-12-05,4417210.5,5.91634E+12,-0.004684903,1.383862575,-0.178112115,-1.793577486,0.799595037
2018-12-06,4188678.48,6.55886E+12,-0.013059361,1.439254544,-0.001338041,-1.765561375,1.000380395
2018-12-07,3919238.15,7.62697E+12,-0.021012991,1.597996838,0.078993809,-1.944412408,1.024715996
2018-12-08,3818060.24,5.91918E+12,-0.012361781,1.602880928,0.112473641,-1.919911948,1.060425283
2018-12-09,3875318.38,5.52012E+12,0.010894936,1.607765021,0.145953473,-1.895411488,1.09613457
2018-12-10,4030208.01,5.60224E+12,0.024758755,1.612649111,0.179433305,-1.870911029,1.131843856
2018-12-11,3902461.81,5.2405E+12,-0.000773501,1.612112905,0.011315652,-1.892993617,1.183701153
2018-12-12,3817555.88,4.61857E+12,0.005804444,1.516674618,-0.128768882,-1.840370815,1.143327353
2018-12-13,3891666.33,4.8462E+12,0.009455603,1.503672863,-0.307240905,-1.857732931,1.036822041
2018-12-14,3695148.86,4.87899E+12,-0.015291707,1.681596719,-0.081804603,-1.910911568,1.141883314
2018-12-15,3619550.65,3.96295E+12,-0.023200641,1.726356853,-0.016951698,-1.946434997,1.176379298
2018-12-16,3610933.83,4.17772E+12,0.019281128,1.771116987,0.047901208,-1.981958427,1.210875281
2018-12-17,3629732.55,6.03547E+12,0.016930849,1.815877121,0.112754114,-2.017481856,1.245371264
2018-12-18,3955133.71,6.59567E+12,0.036330265,1.821761041,0.237264568,-1.963918775,0.839724154
2018-12-19,4135958.84,7.59915E+12,0.033773224,1.902603702,0.226066504,-2.067111039,0.926429446
2018-12-20,4175423.95,9.96061E+12,0.014426717,2.033583123,0.49411219,-2.15188436,0.98299648
2018-12-21,4612256.74,8.04025E+12,0.016281047,2.175105822,0.6300205,-2.305162246,0.905068497
2018-12-22,4349359.44,6.2548E+12,-0.02753974,2.229162684,0.799745245,-2.318616536,0.88550388
2018-12-23,4486499.67,6.8634E+12,0.028005433,2.283219545,0.96946999,-2.332070826,0.865939263
2018-12-24,4463444.66,8.07925E+12,0.034582761,2.337276407,1.139194735,-2.345525116,0.846374646
2018-12-25,4553485.73,6.87113E+12,-0.009597506,2.209057967,1.02786799,-2.239835958,0.954642569
2018-12-26,4261864.22,5.9432E+12,-0.004453742,2.080839528,0.916541245,-2.1341468,1.062910492
2018-12-27,4300940.54,5.72414E+12,0.012823595,2.03762901,0.669805391,-2.112194602,1.092455227
2018-12-28,4076049.96,6.28351E+12,-0.016406734,2.019265437,0.527347324,-2.127413866,1.062293188
2018-12-29,4387750.95,5.56953E+12,0.04204468,2.013254861,0.468649729,-2.114908549,1.062133157
2018-12-30,4264897.04,5.32286E+12,-0.008325701,2.007244286,0.409952132,-2.102403234,1.061973126
2018-12-31,4314497.61,5.20154E+12,0.008419931,2.00123371,0.351254537,-2.089897917,1.061813094
2019-01-01,4180465.22,4.82481E+12,-0.013717805,2.00465518,0.283236733,-2.066764651,1.061653063
2019-01-02,4294834.87,5.85205E+12,0.022048511,2.008076651,0.21521893,-2.043631385,1.061493032
2019-01-03,4386140.71,5.05467E+12,0.022867263,2.201066465,0.337095554,-2.232338608,1.055953351
2019-01-04,4275669.94,5.40921E+12,-0.015582913,1.949097677,-0.073496677,-2.028370315,1.108345021
2019-01-05,4297911.67,5.73238E+12,0.021052188,1.915111849,-0.110045886,-1.999141624,1.073910885
2019-01-06,4280667.68,6.24499E+12,0.013997041,1.881126024,-0.146595097,-1.969912933,1.039476749
2019-01-07,4550757.21,5.83394E+12,0.049862877,1.847140196,-0.183144307,-1.940684242,1.005042613
2019-01-08,4494842.72,5.92093E+12,0.012561518,1.804334842,-0.298089284,-1.907515034,1.087851555
2019-01-09,4498279.22,5.70817E+12,0.00703875,1.699931895,-0.392718256,-1.854250116,0.991018387
2019-01-10,4501469.68,7.66995E+12,-0.017089088,1.674265995,-0.465938075,-1.833992322,0.900535605
2019-01-11,4099351.12,6.17992E+12,-0.013643635,1.658069072,-0.591615886,-1.819623552,0.979764868
2019-01-12,4113808.88,5.33133E+12,0.016066226,1.678700561,-0.561418353,-1.822604824,0.995317155
2019-01-13,4082450.22,5.22325E+12,-0.000279058,1.699332051,-0.531220818,-1.825586095,1.010869442
2019-01-14,3969136.13,6.30564E+12,-0.010644129,1.71996354,-0.501023285,-1.828567366,1.026421728
2019-01-15,4133048.31,6.17823E+12,0.04307134,1.581290325,-0.527853656,-1.8038066,0.938693026
2019-01-16,4051924.75,6.01897E+12,-0.009027968,1.552919508,-0.533379334,-1.81938034,0.93590576
2019-01-17,4074643.04,6.09703E+12,0.003035795,1.503242132,-0.574478288,-1.767855042,0.945315638
2019-01-18,4103786.47,5.58215E+12,0.020020209,1.393770071,-0.650460946,-1.689422308,0.983660446
2019-01-19,4075208.57,6.64517E+12,0.010310353,1.419690963,-0.586087351,-1.716301213,0.970025602
2019-01-20,4156735.87,6.22877E+12,0.031102707,1.445611855,-0.521713757,-1.743180119,0.956390759
2019-01-21,4017182.92,5.58369E+12,-0.002624891,1.471532747,-0.457340163,-1.770059024,0.942755916
2019-01-22,3988963.45,5.92877E+12,0.007841566,1.509520965,-0.377174428,-1.79693793,0.997027803
2019-01-23,4022967.38,6.06281E+12,0.041098005,1.480945388,-0.482555642,-1.787769041,1.023871657
2019-01-24,3999472.95,5.87214E+12,-0.011437899,1.43026624,-0.595238401,-1.678080329,0.993768185
2019-01-25,4025012.98,5.87547E+12,-0.006332022,1.308367273,-0.669807675,-1.579227155,0.952194383
2019-01-26,4016449.44,5.68839E+12,0.018132248,1.328230237,-0.619312974,-1.630657739,0.946950039
2019-01-27,4021996.93,6.21567E+12,0.003909662,1.348093204,-0.568818272,-1.682088323,0.941705696
2019-01-28,3999230.8,7.70877E+12,-0.022115501,1.367956168,-0.518323571,-1.733518906,0.936461352
2019-01-29,3870456.46,6.57987E+12,-0.015863425,1.381527334,-0.478519271,-1.848090999,1.029273112
2019-01-30,3842592.27,6.64453E+12,0.02488711,1.226554795,-0.430771239,-1.692021428,1.061990774
2019-01-31,3888910.31,6.50627E+12,0.016488582,1.160510881,-0.638459721,-1.629902525,1.077139625
2019-02-01,3861169.88,6.05073E+12,0.001285214,1.164470472,-0.726089689,-1.599712564,1.162081062
2019-02-02,3888036.2,5.65876E+12,0.042547329,1.145810455,-0.737724917,-1.587195337,1.173726863
2019-02-03,3923198.19,5.62787E+12,0.033335286,1.127150435,-0.749360144,-1.57467811,1.185372664
2019-02-04,3868605.97,5.95008E+12,0.014331074,1.108490419,-0.760995372,-1.562160883,1.197018465
2019-02-05,3854925.69,5.83274E+12,0.031362468,1.070552561,-0.774347479,-1.558105036,1.208664266
2019-02-06,3870703.65,6.11686E+12,-0.000750051,1.088859949,-0.789907006,-1.550099368,1.220310068
2019-02-07,3810271.21,5.58438E+12,0.00407017,1.157746124,-0.718641438,-1.606060065,1.231955869
2019-02-08,3795149.08,8.63117E+12,0.031442126,1.197478271,-0.759577704,-1.557361444,1.218313077
2019-02-09,4096640.39,6.87183E+12,0.048556297,1.193296608,-0.75229747,-1.55401415,1.202207513
2019-02-10,4098443,7.00955E+12,0.009077958,1.189114947,-0.745017234,-1.550666857,1.186101948
2019-02-11,4123449.05,7.00374E+12,0.020315805,1.184933283,-0.737736999,-1.547319562,1.169996384
2019-02-12,4064468.21,7.23061E+12,-0.00425399,1.077638734,-0.776609127,-1.496969106,1.156927287
2019-02-13,4076576.68,7.18433E+12,0.028312302,1.043115304,-0.683757735,-1.482100125,1.057863926
2019-02-14,4051545.75,6.99703E+12,0.004076218,1.010748206,-0.814956084,-1.473057323,0.951522219
2019-02-15,4036146.1,6.79721E+12,0.036688745,0.999315507,-0.869999958,-1.433698726,0.949174829
2019-02-16,4033805.11,6.6218E+12,0.032955009,0.987930933,-0.869116163,-1.43356652,0.934541423
2019-02-17,4053988.49,7.85447E+12,0.028100356,0.976546356,-0.868232369,-1.433434314,0.919908017
2019-02-18,4096399.42,1.10553E+13,0.040469784,0.965161781,-0.867348574,-1.433302107,0.905274611
2019-02-19,4364509.17,1.10836E+13,0.053212036,0.971475951,-0.793820934,-1.433169902,0.899955376
2019-02-20,4403587.25,9.69979E+12,0.030911797,0.920758559,-0.901031102,-1.430982388,0.945412234
2019-02-21,4463360.99,8.67524E+12,0.035526474,0.947879107,-0.878130928,-1.463575118,0.729655635
2019-02-22,4409971,8.73259E+12,0.028718992,0.894477959,-0.976458338,-1.394235853,0.786541712
2019-02-23,4461865.28,9.95518E+12,0.018439888,0.888624562,-0.932394279,-1.387881605,0.78977708
2019-02-24,4625371.79,1.20439E+13,0.04458665,0.882771169,-0.888330221,-1.381527357,0.793012448
2019-02-25,4247733.86,1.03976E+13,-0.022929673,0.876917772,-0.844266162,-1.37517311,0.796247816
2019-02-26,4327728.75,8.84941E+12,0.021054044,0.892491585,-0.817274816,-1.378955199,0.875806917
2019-02-27,4304054.89,9.26234E+12,0.021071891,0.879152466,-0.859610197,-1.371767072,0.848245065
2019-02-28,4293770,9.3722E+12,0.023443691,0.967233389,-0.77189175,-1.35629745,1.073001273
2019-03-01,4299901.27,8.54818E+12,0.016388019,0.918339245,-0.871260934,-1.35228681,1.052560726
2019-03-02,4301643.08,8.45617E+12,0.029139951,0.92820217,-0.855599134,-1.369703545,1.03212018
2019-03-03,4309395.38,8.09329E+12,0.01887739,0.938065093,-0.839937333,-1.38712028,1.011679633
2019-03-04,4290232.49,1.00745E+13,-0.029250466,0.947928017,-0.824275533,-1.404537015,0.991239086
2019-03-05,4195103.05,1.1352E+13,0.00650753,0.973335263,-0.838577795,-1.393281895,0.959629555
2019-03-06,4348240.75,1.02375E+13,0.048832993,1.031325629,-0.783947776,-1.44751343,0.566359824
2019-03-07,4355274.26,1.06937E+13,0.04562953,1.11147892,-0.719681499,-1.487453661,0.512240039
2019-03-08,4366254.69,1.18703E+13,0.042974291,1.174446507,-0.706008868,-1.490212954,0.455098665
2019-03-09,4345419.49,1.2046E+13,0.023004627,1.136577478,-0.736422748,-1.456153602,0.458522725
2019-03-10,4425332.74,1.08378E+13,0.009497155,1.098708448,-0.766836629,-1.422094251,0.461946786
2019-03-11,4411459.21,1.12982E+13,0.022791251,1.060839418,-0.797250509,-1.3880349,0.465370846
2019-03-12,4355691,1.09456E+13,0.006110867,1.004008181,-0.922871806,-1.354613742,0.49180443
2019-03-13,4366055.54,1.05654E+13,0.030208183,0.971171619,-0.932994418,-1.301453631,0.528027356
2019-03-14,4357720.25,1.16941E+13,0.013951382,0.966424808,-0.997867491,-1.32038648,0.385176804
2019-03-15,4381247.61,1.04818E+13,0.035330053,0.890128542,-1.074497476,-1.277410768,0.596403065
2019-03-16,4422795.36,1.09972E+13,0.030623143,0.879770619,-1.060487672,-1.285480989,0.518420055
2019-03-17,4516318.47,9.17343E+12,0.014317102,0.8694127,-1.046477867,-1.29355121,0.440437046
2019-03-18,4496512.34,1.07638E+13,0.023721676,0.859054777,-1.032468063,-1.301621431,0.362454036
2019-03-19,4499551.19,1.04268E+13,0.027296685,0.859975959,-1.024462677,-1.202637717,0.513903579
2019-03-20,4542064.22,1.1354E+13,0.04209694,0.873012614,-0.96856084,-1.225838122,0.538821816
2019-03-21,4556747.59,1.20851E+13,0.049677799,0.775133427,-1.02964871,-1.071406551,0.600564425
2019-03-22,4494890.13,1.03241E+13,-0.011729725,0.921241403,-0.852676837,-1.207811446,0.742758227
2019-03-23,4488417.27,1.06878E+13,0.038458,0.947417054,-0.800078421,-1.215672673,0.812196443
2019-03-24,4502308.85,1.02035E+13,0.024320296,0.973592706,-0.747480004,-1.2235339,0.881634659
2019-03-25,4489978.64,1.15592E+13,0.022791043,0.999768357,-0.694881588,-1.231395128,0.951072874
2019-03-26,4428741,1.19473E+13,-0.032637575,0.94321902,-0.836962904,-1.196988506,0.897949211
2019-03-27,4445495.34,1.21587E+13,0.029249104,0.98513455,-0.81530087,-1.226204986,0.896524536
2019-03-28,4560798.61,1.04368E+13,0.044743014,0.991039292,-0.846744156,-1.187120716,0.972658559
2019-03-29,4539281.35,1.21827E+13,0.037078894,0.919465857,-0.953989715,-1.162124411,0.882953479
2019-03-30,4565877.11,1.08594E+13,0.032434212,0.875265271,-0.977672313,-1.137047472,0.841459021
2019-03-31,4580739.16,1.00923E+13,0.014329806,0.831064682,-1.00135491,-1.111970533,0.799964562
2019-04-01,4580634.55,1.13337E+13,0.050295989,0.786864096,-1.025037508,-1.086893594,0.758470104
2019-04-02,4638160.49,2.37827E+13,0.058811297,0.765202965,-1.061574921,-1.084497277,0.122526695
2019-04-03,5444904.14,2.5551E+13,0.063477465,0.695279442,-1.037921245,-1.021148866,0.250207424
2019-04-04,5546829.17,2.03648E+13,0.039998403,0.680955249,-1.022991065,-1.063393717,0.15188238
2019-04-05,5492712.58,1.87866E+13,-0.006208035,0.639167543,-1.079773701,-1.037568565,0.353690131
2019-04-06,5619895.59,1.88897E+13,0.04544156,0.635368696,-1.083577743,-1.037856671,0.293056458
2019-04-07,5648906.4,1.85836E+13,0.052256203,0.631569848,-1.087381784,-1.038144778,0.232422785
2019-04-08,5801813.13,1.914E+13,0.047564049,0.627771,-1.091185826,-1.038432884,0.171789112
2019-04-09,5902324.48,1.64265E+13,0.022582358,0.665282299,-1.051593876,-1.072361742,0.326416052
2019-04-10,5806577.39,1.72995E+13,0.040063523,0.613026957,0.403540687,-1.038263054,0.272820217
2019-04-11,5941558.89,1.84722E+13,0.023910813,0.617987572,-1.177038215,-1.051107319,0.294314212
2019-04-12,5647129.12,1.52584E+13,-0.016278326,0.559613559,-1.241017934,-1.019567757,0.309555771
2019-04-13,5677979.1,1.20763E+13,0.020259939,0.555998381,-1.218770986,-1.031006668,0.335347482
2019-04-14,5685687.57,1.1595E+13,0.014409824,0.552383201,-1.196524037,-1.042445579,0.361139195
2019-04-15,5765535.71,1.3713E+13,0.041923005,0.548768023,-1.174277089,-1.053884491,0.386930906
2019-04-16,5653128.29,1.29637E+13,-0.010781812,0.528853951,-1.206974498,-1.031562866,0.499573776
2019-04-17,5842315.38,1.38785E+13,0.037369328,0.545745733,-1.176932041,-1.036459419,0.496643042
2019-04-18,5859437.35,1.47912E+13,0.028906546,0.593385473,-1.19723035,-1.065450902,0.496561838
2019-04-19,5911514.56,1.53756E+13,0.029818965,0.586714191,-1.231685929,-1.055160879,0.467493926
2019-04-20,5918215.88,1.46943E+13,0.048312391,0.583885931,-1.210958352,-1.044870857,0.442918459
2019-04-21,5953606.3,1.53216E+13,0.014720674,0.581057674,-1.190230776,-1.034580835,0.418342991
2019-04-22,5927514.8,1.6292E+13,0.003489107,0.578229415,-1.169503199,-1.024290813,0.393767523
2019-04-23,6024442.81,1.77042E+13,0.06241038,0.496639693,-1.194448102,-1.017956384,0.216991691
2019-04-24,6216513.98,1.90217E+13,0.016323103,0.546842158,-1.115663787,-0.995635093,0.21721738
2019-04-25,6099376.24,1.7105E+13,-0.016965905,0.561735126,-1.109292701,-0.990614951,0.455769317
2019-04-26,5813494.72,1.87584E+13,-0.000752908,0.55007705,-1.138940712,-1.013686141,0.569223074
2019-04-27,5890668.22,1.46291E+13,-0.002729999,0.525274772,-1.122729388,-1.003941941,0.575062146
2019-04-28,5882049.19,1.43041E+13,0.022730164,0.500472492,-1.106518065,-0.994197741,0.580901217
2019-04-29,5896679.29,1.53256E+13,-0.00399678,0.475670213,-1.090306741,-0.984453541,0.586740288
2019-04-30,5855247.85,1.54857E+13,-0.001872685,0.513951851,-1.084402599,-0.925839197,0.590921605
2019-05-01,5970382.48,1.52632E+13,0.04992868,0.556441594,-0.941836644,-0.990705184,0.566655656
2019-05-02,6027853.89,1.63398E+13,0.046624684,0.562667806,-0.950846699,-1.023423059,0.542389708
2019-05-03,6142922.57,2.08881E+13,0.062700495,0.505637671,-1.080401619,-0.994296449,0.442332079
2019-05-04,6437095.14,1.96016E+13,0.032348413,0.525436437,-0.994325414,-0.999796459,0.426655261
2019-05-05,6506123.2,1.65232E+13,0.010967092,0.545235203,-0.90824921,-1.005296472,0.410978443
2019-05-06,6462189.59,1.7559E+13,-0.002429273,0.565033969,-0.822173005,-1.010796483,0.395301625
2019-05-07,6410759.11,2.01133E+13,0.034760325,0.702304507,-0.513638159,-1.101768753,0.379624808
2019-05-08,6526667.72,1.70943E+13,0.010303881,0.731826191,-0.402662197,-1.09769877,0.504343342
2019-05-09,6674880.76,1.87278E+13,0.04897793,0.870838481,-0.213695952,-1.109009605,0.525591873
2019-05-10,6890789.2,2.16681E+13,0.050122858,0.84087271,-0.417317811,-1.082326314,0.539520584
2019-05-11,7118232.13,3.22095E+13,0.05507689,0.923579811,-0.311008609,-1.137927578,0.417870497
2019-05-12,8037447.63,3.09886E+13,0.052638275,1.006286908,-0.204699407,-1.19352884,0.29622041
2019-05-13,7778221.87,3.19976E+13,0.016926043,1.088994008,-0.098390206,-1.249130104,0.174570323
2019-05-14,8711792.44,3.57397E+13,0.061763568,1.01999501,-0.31003172,-1.152690949,-0.063633428
2019-05-15,8914293.35,3.16255E+13,0.034406818,0.946687332,-0.551549576,-1.103737633,-0.112514347
2019-05-16,9143166.95,3.70069E+13,0.036968744,0.925120915,-0.638751419,-1.034105981,-0.08604894
2019-05-17,8799984.52,3.35474E+13,-0.007305915,0.99864793,-0.638551626,-1.079156909,0.252006888
2019-05-18,8191598.76,2.38264E+13,0.009948151,1.021017646,-0.633699912,-1.091298426,0.244223923
2019-05-19,8109365.05,2.89011E+13,0.046673792,1.043387363,-0.628848199,-1.103439943,0.236440959
2019-05-20,9145870.49,2.66037E+13,0.03014606,1.065757078,-0.623996484,-1.11558146,0.228657994
2019-05-21,8901567.86,2.80362E+13,0.011875006,0.990722064,-0.74473943,-1.065027619,0.318936768
2019-05-22,8877381.1,2.75812E+13,0.022381573,1.008534889,-0.72155441,-1.057766031,0.334485219
2019-05-23,8566055.64,2.72885E+13,-0.013701012,1.111496688,-0.536042852,-1.186922767,0.623229904
2019-05-24,8794148.3,2.89197E+13,0.033658614,1.127317601,-0.592377954,-1.173411392,0.616977468
2019-05-25,8917094.53,2.48335E+13,0.044073074,1.139963143,-0.550253639,-1.153423099,0.533473227
2019-05-26,8987745.98,2.97664E+13,0.00954527,1.152608684,-0.508129324,-1.133434809,0.449968986
2019-05-27,9678257.78,3.11856E+13,0.05808416,1.165254226,-0.466005009,-1.113446516,0.366464745
2019-05-28,9821841.35,2.70316E+13,0.037781377,1.169241389,-0.440821354,-1.093458225,0.38692318
2019-05-29,9727930.6,2.6191E+13,0.000388106,1.263921535,-0.384686045,-1.1541825,0.594479554
2019-05-30,9664520.55,3.26324E+13,0.047830272,1.221137104,-0.484824713,-1.139906565,0.544788766
2019-05-31,9283514.43,2.83017E+13,-0.007563225,1.311915773,-0.32508577,-1.209939458,0.570854209
2019-06-01,9566421.3,2.50917E+13,0.035002048,1.313369276,-0.321406741,-1.248259368,0.588067068
